video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated,controller_kp,controller_deadband_px,controller_smoothing_alpha,controller_max_step,controller_max_output,controller_hold_missing_frames
video_01,data/raw/test_video.mp4,config/test_video_params.json,505,16.998411,29.858562,480,600,center,1,240.0,293.308384,-53.308384,20.0,DIREITA,20.0,20.0,1,1,1,1,111.03324111218936,475.5835273348721,131.03324111218936,293.30838422353077,455.5835273348721,1.0,1.0,24119.231133617155,18447.35914938956,177.2866,5.640584,364.550286,-0.292461,-0.233969,-0.240221,0.002084,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,506,17.031733,29.858562,480,600,center,1,240.0,292.571146,-52.571146,20.0,DIREITA,20.0,20.0,1,1,1,1,110.29115668002035,474.8511360782717,130.29115668002035,292.57114637914606,454.8511360782717,1.0,1.0,24764.017251188456,21170.339181486663,172.9078,5.783429,364.559979,-0.288409,-0.230727,-0.237847,0.002373,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,507,17.065067,29.858562,480,600,center,1,240.0,291.657934,-51.657934,20.0,DIREITA,20.0,20.0,1,1,1,1,109.43324108451533,473.88262731195607,129.43324108451534,291.6579341982357,453.88262731195607,1.0,1.0,27040.00231624345,24633.91665198464,176.8991,5.65294,364.449386,-0.283485,-0.226788,-0.235082,0.002765,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,508,17.098389,29.858562,480,600,center,1,240.0,290.529733,-50.529733,20.0,DIREITA,20.0,20.0,1,1,1,1,108.34504078151849,472.714424965241,128.3450407815185,290.52973287337977,452.714424965241,1.0,1.0,27349.639696498674,28554.474408877883,174.35,5.735589,364.369384,-0.277354,-0.221884,-0.231783,0.0033,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,509,17.131711,29.858562,480,600,center,1,240.0,289.160432,-49.160432,20.0,DIREITA,20.0,20.0,1,1,1,1,107.03354524869324,471.2873196037681,127.03354524869324,289.16043242623067,451.2873196037681,1.0,1.0,25178.057807011006,32622.12984483428,183.1987,5.458554,364.253774,-0.269924,-0.215939,-0.227822,0.003961,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,510,17.165033,29.858562,480,600,center,1,240.0,287.79336,-47.79336,20.0,DIREITA,20.0,20.0,1,1,1,1,105.93070578341882,469.65601504654904,125.93070578341882,287.79336041498397,449.65601504654904,1.0,1.0,24467.13023704873,37494.608377028235,168.7711,5.925185,363.725309,-0.262799,-0.210239,-0.223426,0.004396,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,511,17.198367,29.858562,480,600,center,1,240.0,286.334107,-46.334107,20.0,DIREITA,20.0,20.0,1,1,1,1,104.86336447135383,467.80484913420497,124.86336447135383,286.3341068027794,447.80484913420497,1.0,1.0,23260.650736837564,42508.11035813501,171.1956,5.841272,362.941485,-0.255325,-0.20426,-0.218635,0.004791,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,512,17.231689,29.858562,480,600,center,1,240.0,284.938053,-44.938053,20.0,DIREITA,20.0,20.0,1,1,1,1,104.06571451504531,465.8103919151123,124.06571451504531,284.9380532150788,445.8103919151123,1.0,1.0,24398.932431157245,48408.17489196025,200.0113,4.999718,361.744677,-0.248452,-0.198761,-0.213666,0.004968,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,513,17.265011,29.858562,480,600,center,1,240.0,283.562585,-43.562585,20.0,DIREITA,20.0,20.0,1,1,1,1,103.40882025079723,463.7163504868154,123.40882025079723,283.5625853688063,443.7163504868154,1.0,1.0,27677.782151513857,53116.09859338935,171.7497,5.822426,360.30753,-0.241808,-0.193446,-0.208611,0.005055,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,514,17.298344,29.858562,480,600,center,1,240.0,282.204909,-42.204909,20.0,DIREITA,20.0,20.0,1,1,1,1,102.66815734993328,461.7416608931103,122.66815734993328,282.2049091215218,441.7416608931103,1.0,1.0,28939.350597369306,59004.423364996896,160.2892,6.238724,359.073504,-0.235077,-0.188061,-0.203474,0.005138,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,515,17.331667,29.858562,480,600,center,1,240.0,281.174689,-41.174689,20.0,DIREITA,20.0,20.0,1,1,1,1,102.29169932887058,460.0576788832143,122.29169932887058,281.1746891060424,440.0576788832143,1.0,1.0,34347.94885563509,65075.86302939327,182.33,5.484561,357.76598,-0.230177,-0.184141,-0.198641,0.004833,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,516,17.364989,29.858562,480,600,center,1,240.0,280.314161,-40.314161,20.0,DIREITA,20.0,20.0,1,1,1,1,101.99384470202706,458.634478109766,121.99384470202706,280.3141614058965,438.634478109766,1.0,1.0,41281.64910815511,73177.56449815862,177.8632,5.622298,356.640633,-0.226077,-0.180862,-0.194196,0.004445,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,517,17.398311,29.858562,480,600,center,1,240.0,279.768193,-39.768193,20.0,DIREITA,20.0,20.0,1,1,1,1,102.00591492706742,457.5304717345425,122.00591492706742,279.768193330805,437.5304717345425,1.0,1.0,60909.87639540533,81204.306132075,169.3563,5.904711,355.524557,-0.223716,-0.178972,-0.19039,0.003806,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,518,17.431644,29.858562,480,600,center,1,240.0,279.411387,-39.411387,20.0,DIREITA,20.0,20.0,1,1,1,1,102.1077595412025,456.7150138756434,122.1077595412025,279.411386708423,436.7150138756434,1.0,1.0,108530.41888741142,89946.5347620033,174.187,5.740957,354.607254,-0.222282,-0.177826,-0.187249,0.003141,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,519,17.464967,29.858562,480,600,center,1,240.0,279.147091,-39.147091,20.0,DIREITA,20.0,20.0,1,1,1,1,102.13558069372819,456.15860178719146,122.13558069372819,279.1470912404598,436.15860178719146,1.0,1.0,265596.76858620084,97999.75467965478,172.574,5.794616,354.023021,-0.221156,-0.176924,-0.184668,0.002581,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,520,17.498289,29.858562,480,600,center,1,240.0,278.974681,-38.974681,20.0,DIREITA,20.0,20.0,1,1,1,1,102.09100048573957,455.85836125255776,122.09100048573957,278.9746808691487,435.85836125255776,1.0,1.0,284524.45095560205,94948.86017161827,165.8413,6.029861,353.767361,-0.220341,-0.176273,-0.182569,0.002099,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,521,17.531622,29.858562,480,600,center,1,240.0,278.967553,-38.967553,20.0,DIREITA,20.0,20.0,1,1,1,1,102.09805201017244,455.8370532482376,122.09805201017244,278.96755262920504,435.8370532482376,1.0,1.0,193098.54530536997,106948.72779156399,177.1983,5.643395,353.739001,-0.220318,-0.176254,-0.18099,0.001579,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,522,17.564944,29.858562,480,600,center,1,240.0,279.148521,-39.148521,20.0,DIREITA,20.0,20.0,1,1,1,1,102.27048074392422,456.02656117384294,122.27048074392422,279.1485209588836,436.02656117384294,1.0,1.0,127580.75595523014,112588.44690043281,170.3325,5.87087,353.75608,-0.221331,-0.177064,-0.180009,0.000981,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,523,17.598267,29.858562,480,600,center,1,240.0,279.497351,-39.497351,20.0,DIREITA,20.0,20.0,1,1,1,1,102.56728175114442,456.42742057775337,122.56728175114442,279.4973511644489,436.42742057775337,1.0,1.0,109257.46827710858,117636.5151325346,164.0496,6.095717,353.860139,-0.223237,-0.17859,-0.179654,0.000355,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,524,17.6316,29.858562,480,600,center,1,240.0,280.021869,-40.021869,20.0,DIREITA,20.0,20.0,1,1,1,1,103.06406086674595,456.97967724906164,123.06406086674595,280.0218690579038,436.97967724906164,1.0,1.0,283901.1053531436,103748.83875073404,183.9527,5.43618,353.915616,-0.226166,-0.180933,-0.179974,-0.00032,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,525,17.664922,29.858562,480,600,center,1,240.0,280.604082,-40.604082,20.0,DIREITA,20.0,20.0,1,1,1,1,103.49931103060673,457.7088524210186,123.49931103060672,280.60408172581265,437.7088524210186,1.0,1.0,367322.5248996916,106274.35056700342,173.1984,5.773725,354.209541,-0.229266,-0.183413,-0.180834,-0.00086,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,526,17.698244,29.858562,480,600,center,1,240.0,281.107786,-41.107786,20.0,DIREITA,20.0,20.0,1,1,1,1,103.87676960000638,458.33880218532005,123.87676960000638,281.10778589266323,438.33880218532005,1.0,1.0,856671.0877654437,104234.63558784607,176.3852,5.66941,354.462033,-0.231945,-0.185556,-0.182014,-0.001181,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,527,17.731567,29.858562,480,600,center,1,240.0,281.5468,-41.5468,20.0,DIREITA,20.0,20.0,1,1,1,1,104.23654207465981,458.8570589176919,124.2365420746598,281.5468004961759,438.8570589176919,1.0,1.0,573134.532547168,117748.77591603468,166.0074,6.023828,354.620517,-0.234317,-0.187454,-0.183374,-0.00136,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,528,17.7649,29.858562,480,600,center,1,240.0,281.968375,-41.968375,20.0,DIREITA,20.0,20.0,1,1,1,1,104.66946490432892,459.26728494007625,124.6694649043289,281.9683749222026,439.26728494007625,1.0,1.0,192576.4787181896,139925.39958171625,182.9782,5.465132,354.59782,-0.23671,-0.189368,-0.184872,-0.001498,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,529,17.798222,29.858562,480,600,center,1,240.0,282.346598,-42.346598,20.0,DIREITA,20.0,20.0,1,1,1,1,105.12035712623565,459.57283927848863,125.12035712623563,282.34659820236215,439.57283927848863,1.0,1.0,156397.88300329747,146795.54321192257,166.6082,6.002106,354.452482,-0.238941,-0.191153,-0.186442,-0.00157,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,530,17.831544,29.858562,480,600,center,1,240.0,282.67855,-42.67855,20.0,DIREITA,20.0,20.0,1,1,1,1,105.55402265381905,459.8030782710347,125.55402265381905,282.67855046242687,439.8030782710347,1.0,1.0,246260.7912493746,170254.60111514054,186.4442,5.363535,354.249056,-0.240952,-0.192762,-0.188022,-0.00158,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,531,17.864878,29.858562,480,600,center,1,240.0,282.904744,-42.904744,20.0,DIREITA,20.0,20.0,1,1,1,1,105.92996773247981,459.879519977868,125.92996773247981,282.9047438551739,439.879519977868,1.0,1.0,303738.7973333441,198833.47084421644,166.0244,6.023211,353.949552,-0.242434,-0.193947,-0.189504,-0.001481,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,532,17.8982,29.858562,480,600,center,1,240.0,283.115466,-43.115466,20.0,DIREITA,20.0,20.0,1,1,1,1,106.38244415067477,459.8484883915946,126.38244415067477,283.11546627113466,439.8484883915946,1.0,1.0,262032.8912322033,213533.1830613539,165.0508,6.058741,353.466044,-0.243958,-0.195167,-0.190919,-0.001416,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,533,17.931522,29.858562,480,600,center,1,240.0,283.359125,-43.359125,20.0,DIREITA,20.0,20.0,1,1,1,1,106.93369111509098,459.7845597648925,126.93369111509098,283.3591254399918,439.7845597648925,1.0,1.0,205347.09988918185,217759.580054523,186.5567,5.360301,352.850869,-0.245765,-0.196612,-0.192342,-0.001423,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,534,17.964856,29.858562,480,600,center,1,240.0,283.719611,-43.719611,20.0,DIREITA,20.0,20.0,1,1,1,1,107.6584443914239,459.7807767639945,127.6584443914239,283.7196105777092,439.7807767639945,1.0,1.0,137226.51466246613,261839.820972903,181.0545,5.523199,352.122332,-0.248321,-0.198656,-0.193921,-0.001579,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,535,17.998178,29.858562,480,600,center,1,240.0,284.125782,-44.125782,20.0,DIREITA,20.0,20.0,1,1,1,1,108.48436632012269,459.7671970489757,128.4843663201227,284.1257816845492,439.7671970489757,1.0,1.0,106955.11680789985,304466.71891721344,160.2073,6.241913,351.282831,-0.251227,-0.200981,-0.195686,-0.001765,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,536,18.0315,29.858562,480,600,center,1,240.0,284.58227,-44.58227,20.0,DIREITA,20.0,20.0,1,1,1,1,109.34985286127477,459.8146881029696,129.34985286127477,284.5822704821222,439.8146881029696,1.0,1.0,95129.18894903176,614398.3471881872,181.2467,5.517342,350.464835,-0.254418,-0.203534,-0.197648,-0.001962,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,537,18.064822,29.858562,480,600,center,1,240.0,284.942406,-44.942406,20.0,DIREITA,20.0,20.0,1,1,1,1,110.04772695985953,459.8370858151518,130.04772695985952,284.9424063875057,439.8370858151518,1.0,1.0,106628.29840811895,999999.0,171.9615,5.815255,349.789359,-0.256968,-0.205575,-0.19963,-0.001982,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,538,18.098156,29.858562,480,600,center,1,240.0,285.209842,-45.209842,20.0,DIREITA,20.0,20.0,1,1,1,1,110.57451801893734,459.8451662552781,130.57451801893734,285.2098421371077,439.8451662552781,1.0,1.0,133110.19030597285,797024.1167967297,168.3497,5.940017,349.270648,-0.258881,-0.207105,-0.201499,-0.001869,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,539,18.131478,29.858562,480,600,center,1,240.0,285.452961,-45.452961,20.0,DIREITA,20.0,20.0,1,1,1,1,111.01247778916249,459.8934446932888,131.0124777891625,285.4529612412257,439.8934446932888,1.0,1.0,187915.77816661494,483251.1023520327,160.2537,6.240106,348.880967,-0.260564,-0.208451,-0.203237,-0.001738,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,540,18.1648,29.858562,480,600,center,1,240.0,285.779994,-45.779994,20.0,DIREITA,20.0,20.0,1,1,1,1,111.49380575386786,460.0661822342943,131.49380575386786,285.77999399408105,440.0661822342943,1.0,1.0,188536.04836421827,300750.4235596629,166.3688,6.010742,348.572376,-0.262671,-0.210137,-0.204962,-0.001725,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,541,18.198133,29.858562,480,600,center,1,240.0,286.120964,-46.120964,20.0,DIREITA,20.0,20.0,1,1,1,1,111.90755301021153,460.33437428432836,131.90755301021153,286.12096364726995,440.33437428432836,1.0,1.0,205880.0586800021,235885.81289849378,176.6617,5.660536,348.426821,-0.264738,-0.211791,-0.206669,-0.001707,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,542,18.231456,29.858562,480,600,center,1,240.0,286.445867,-46.445867,20.0,DIREITA,20.0,20.0,1,1,1,1,112.21162708956979,460.68010787367973,132.2116270895698,286.44586748162476,440.68010787367973,1.0,1.0,237856.56611401812,200718.85797434824,170.1882,5.875848,348.468481,-0.266571,-0.213257,-0.208316,-0.001647,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,543,18.264778,29.858562,480,600,center,1,240.0,286.698862,-46.698862,20.0,DIREITA,20.0,20.0,1,1,1,1,112.3798877493066,461.01783631662767,132.37988774930662,286.6988620329671,441.01783631662767,1.0,1.0,236024.36266226176,215173.14397790591,181.7107,5.503253,348.637949,-0.267893,-0.214315,-0.209816,-0.0015,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,544,18.2981,29.858562,480,600,center,1,240.0,286.898493,-46.898493,20.0,DIREITA,20.0,20.0,1,1,1,1,112.38516461916304,461.41182092594954,132.38516461916302,286.89849277255627,441.41182092594954,1.0,1.0,224575.20308490837,200983.3047090026,165.4518,6.044056,349.026656,-0.268739,-0.214991,-0.21111,-0.001294,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,545,18.331433,29.858562,480,600,center,1,240.0,287.004476,-47.004476,20.0,DIREITA,20.0,20.0,1,1,1,1,112.25984297219853,461.7491096573016,132.25984297219853,287.00447631475004,441.7491096573016,1.0,1.0,208156.4058356199,190495.53434552057,165.0855,6.057467,349.489267,-0.26899,-0.215192,-0.21213,-0.001021,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,546,18.364756,29.858562,480,600,center,1,240.0,287.052805,-47.052805,20.0,DIREITA,20.0,20.0,1,1,1,1,112.06706091080463,462.0385483390348,132.06706091080463,287.0528046249197,442.0385483390348,1.0,1.0,164462.45466191214,178247.14214206554,163.0445,6.133295,349.971487,-0.268895,-0.215116,-0.212877,-0.000747,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,547,18.398078,29.858562,480,600,center,1,240.0,287.022439,-47.022439,20.0,DIREITA,20.0,20.0,1,1,1,1,111.81868957947843,462.2261879445077,131.81868957947842,287.02243876199304,442.2261879445077,1.0,1.0,131751.78135833872,164120.5521922274,181.4074,5.512454,350.407498,-0.268387,-0.21471,-0.213335,-0.000458,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,548,18.431411,29.858562,480,600,center,1,240.0,286.745715,-46.745715,20.0,DIREITA,20.0,20.0,1,1,1,1,111.3586681068692,462.1327622328603,131.3586681068692,286.74571516986475,442.1327622328603,1.0,1.0,118728.53500750099,149155.58666594868,167.6142,5.966082,350.774094,-0.266529,-0.213223,-0.213307,2.8e-05,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,549,18.464733,29.858562,480,600,center,1,240.0,286.228709,-46.228709,20.0,DIREITA,20.0,20.0,1,1,1,1,110.73043542191343,461.72698261497203,130.73043542191343,286.2287090184427,441.72698261497203,1.0,1.0,106604.79003515515,140546.80695094477,166.8538,5.993271,350.996547,-0.263414,-0.210731,-0.212663,0.000644,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,550,18.498056,29.858562,480,600,center,1,240.0,285.55395,-45.55395,20.0,DIREITA,20.0,20.0,1,1,1,1,109.98123607089353,461.1266638933421,129.98123607089354,285.5539499821178,441.1266638933421,1.0,1.0,99392.55231317558,146265.2297250008,169.2997,5.906685,351.145428,-0.259459,-0.207567,-0.211389,0.001274,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,551,18.531389,29.858562,480,600,center,1,240.0,284.702621,-44.702621,20.0,DIREITA,20.0,20.0,1,1,1,1,109.06336666632546,460.34187565351255,129.06336666632546,284.70262115991903,440.34187565351255,1.0,1.0,107874.80795810925,149385.20251431278,163.9998,6.097568,351.278509,-0.254514,-0.203611,-0.209445,0.001945,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,552,18.564711,29.858562,480,600,center,1,240.0,283.756191,-43.756191,20.0,DIREITA,20.0,20.0,1,1,1,1,108.10557192664523,459.40681037045835,128.10557192664524,283.7561911485518,439.40681037045835,1.0,1.0,110486.05669063544,139464.73784987038,185.9527,5.377712,351.301238,-0.249109,-0.199287,-0.206905,0.002539,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,553,18.598033,29.858562,480,600,center,1,240.0,282.800071,-42.800071,20.0,DIREITA,20.0,20.0,1,1,1,1,107.23098807439823,458.36915457074304,127.23098807439823,282.8000713225706,438.36915457074304,1.0,1.0,120148.94116869701,129627.94350630695,181.0732,5.522628,351.138166,-0.243779,-0.195023,-0.203935,0.002971,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,554,18.631356,29.858562,480,600,center,1,240.0,281.855124,-41.855124,20.0,DIREITA,20.0,20.0,1,1,1,1,106.42565730908818,457.2845914437937,126.42565730908818,281.8551243764409,437.2845914437937,1.0,1.0,137565.7992314571,130370.20561928414,173.307,5.770107,350.858934,-0.238587,-0.190869,-0.200668,0.003266,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
