video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated
video_02,data/raw/video_02.mp4,config/video_02_params.json,347,11.566667,30.0,400,600,center,1,200.0,249.154471,-49.154471,20.0,DIREITA,20.0,20.0,1,1,1,1,94.08393254640922,404.22500876142135,114.08393254640922,249.15447065391527,384.22500876142135,1.0,1.0,11915.28880556038,18903.71681233428,252.4548,3.961105,310.141076,-0.316981,-0.253585,-0.250774,-0.000937,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,348,11.6,30.0,400,600,center,1,200.0,248.642582,-48.642582,20.0,DIREITA,20.0,20.0,1,1,1,1,94.68259359194842,402.60257071423297,114.68259359194842,248.64258215309067,382.60257071423297,1.0,1.0,16001.817136386486,21109.104832202793,223.08,4.482697,307.919977,-0.315943,-0.252754,-0.251269,-0.000495,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,349,11.633333,30.0,400,600,center,1,200.0,248.196677,-48.196677,20.0,DIREITA,20.0,20.0,1,1,1,1,95.18368665755912,401.2096680493638,115.18368665755912,248.19667735346147,381.2096680493638,1.0,1.0,21962.788562545633,23510.28961225964,221.4891,4.514895,306.025981,-0.314984,-0.251987,-0.251449,-0.000179,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,350,11.666667,30.0,400,600,center,1,200.0,247.836131,-47.836131,20.0,DIREITA,20.0,20.0,1,1,1,1,95.5701208896342,400.1021410870123,115.5701208896342,247.83613098832322,380.1021410870123,1.0,1.0,31127.20457644296,26224.8336715376,211.9902,4.717199,304.53202,-0.314162,-0.251329,-0.251419,3e-05,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,351,11.7,30.0,400,600,center,1,200.0,247.524278,-47.524278,20.0,DIREITA,20.0,20.0,1,1,1,1,95.82616553824074,399.2223895414751,115.82616553824074,247.52427753985793,379.2223895414751,1.0,1.0,47268.43973843755,29253.269943785377,252.3769,3.962328,303.396224,-0.313282,-0.250626,-0.251221,0.000198,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,352,11.733333,30.0,400,600,center,1,200.0,247.227202,-47.227202,20.0,DIREITA,20.0,20.0,1,1,1,1,95.89627942861681,398.55812423312545,115.89627942861681,247.22720183087114,378.55812423312545,1.0,1.0,74731.83542311334,33708.40734184508,243.4464,4.10768,302.661845,-0.312079,-0.249663,-0.250831,0.000389,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,353,11.766667,30.0,400,600,center,1,200.0,247.013106,-47.013106,20.0,DIREITA,20.0,20.0,1,1,1,1,95.93703926482678,398.0891727059356,115.93703926482678,247.0131059853812,378.0891727059356,1.0,1.0,130708.21900886984,38651.06081803632,225.0243,4.443964,302.152133,-0.311188,-0.248951,-0.250361,0.00047,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,354,11.8,30.0,400,600,center,1,200.0,246.905341,-46.905341,20.0,DIREITA,20.0,20.0,1,1,1,1,96.00978752569824,397.8008945704198,116.00978752569824,246.90534104805903,377.8008945704198,1.0,1.0,367897.06931943196,41699.400863197865,227.2999,4.399474,301.791107,-0.310846,-0.248677,-0.24994,0.000421,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,355,11.833333,30.0,400,600,center,1,200.0,246.899025,-46.899025,20.0,DIREITA,20.0,20.0,1,1,1,1,96.12055079354565,397.6774997628205,116.12055079354565,246.89902527818307,377.6774997628205,1.0,1.0,751201.8856992641,45075.175551147855,225.8981,4.426775,301.556949,-0.311046,-0.248837,-0.249664,0.000276,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,356,11.866667,30.0,400,600,center,1,200.0,246.949088,-46.949088,20.0,DIREITA,20.0,20.0,1,1,1,1,96.2363303886251,397.6618446537901,116.2363303886251,246.94908752120762,377.6618446537901,1.0,1.0,378121.5418818377,47113.01532913438,214.4266,4.663601,301.425514,-0.311514,-0.249211,-0.249551,0.000113,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,357,11.9,30.0,400,600,center,1,200.0,247.051543,-47.051543,20.0,DIREITA,20.0,20.0,1,1,1,1,96.3240537186457,397.779031854799,116.3240537186457,247.05154278672234,377.779031854799,1.0,1.0,265091.61392092874,52271.12558119204,220.624,4.532598,301.454978,-0.312163,-0.24973,-0.249596,-4.5e-05,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,358,11.933333,30.0,400,600,center,1,200.0,247.138727,-47.138727,20.0,DIREITA,20.0,20.0,1,1,1,1,96.36320961168518,397.91424372783194,116.36320961168518,247.1387266697586,377.91424372783194,1.0,1.0,357322.21800719673,55578.48730378823,210.6626,4.746927,301.551034,-0.312642,-0.250113,-0.249725,-0.000129,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,359,11.966667,30.0,400,600,center,1,200.0,247.227597,-47.227597,20.0,DIREITA,20.0,20.0,1,1,1,1,96.39214325960992,398.0630512774629,116.39214325960992,247.22759726853639,378.0630512774629,1.0,1.0,999999.0,61010.48495472577,216.7037,4.614596,301.670908,-0.313107,-0.250485,-0.249915,-0.00019,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,360,12.0,30.0,400,600,center,1,200.0,247.316287,-47.316287,20.0,DIREITA,20.0,20.0,1,1,1,1,96.43357283242884,398.1990015214951,116.43357283242884,247.31628717696196,378.1990015214951,1.0,1.0,644221.7610633313,69318.04692559234,210.2381,4.756512,301.765429,-0.313596,-0.250877,-0.250156,-0.00024,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,361,12.033333,30.0,400,600,center,1,200.0,247.416309,-47.416309,20.0,DIREITA,20.0,20.0,1,1,1,1,96.5286644338141,398.3039535955855,116.5286644338141,247.41630901469978,378.3039535955855,1.0,1.0,523469.08740795904,73370.02382890045,213.363,4.686848,301.775289,-0.314249,-0.251399,-0.250467,-0.000311,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,362,12.066667,30.0,400,600,center,1,200.0,247.495016,-47.495016,20.0,DIREITA,20.0,20.0,1,1,1,1,96.6167103886537,398.37332067853777,116.6167103886537,247.49501553359573,378.37332067853777,1.0,1.0,583391.0638793979,88031.25647610053,229.4513,4.358223,301.75661,-0.31479,-0.251832,-0.250808,-0.000341,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,363,12.1,30.0,400,600,center,1,200.0,247.598449,-47.598449,20.0,DIREITA,20.0,20.0,1,1,1,1,96.82085191606639,398.3760465895664,116.82085191606639,247.59844925281638,378.3760465895664,1.0,1.0,983642.277039749,110400.138770483,216.3627,4.621869,301.555195,-0.315686,-0.252549,-0.251243,-0.000435,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,364,12.133333,30.0,400,600,center,1,200.0,247.693846,-47.693846,20.0,DIREITA,20.0,20.0,1,1,1,1,97.10778305647023,398.27990812362657,117.10778305647023,247.6938455900484,378.27990812362657,1.0,1.0,999999.0,122582.69391429995,218.8665,4.568995,301.172125,-0.316722,-0.253377,-0.251777,-0.000533,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,365,12.166667,30.0,400,600,center,1,200.0,247.760557,-47.760557,20.0,DIREITA,20.0,20.0,1,1,1,1,97.42999463341766,398.0911199013893,117.42999463341769,247.7605572674035,378.0911199013893,1.0,1.0,692348.5579097541,125601.98826717798,219.8944,4.547637,300.661125,-0.317704,-0.254163,-0.252373,-0.000597,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,366,12.2,30.0,400,600,center,1,200.0,247.904689,-47.904689,20.0,DIREITA,20.0,20.0,1,1,1,1,97.8963277217515,397.9130498231558,117.8963277217515,247.90468877245365,377.9130498231558,1.0,1.0,999999.0,131707.9390764658,210.3605,4.753744,300.016722,-0.319347,-0.255477,-0.253149,-0.000776,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,367,12.233333,30.0,400,600,center,1,200.0,248.116103,-48.116103,20.0,DIREITA,20.0,20.0,1,1,1,1,98.46420730850714,397.76799904690927,118.46420730850714,248.1161031777082,377.76799904690927,1.0,1.0,802330.9271316152,112710.7026472416,208.5952,4.793974,299.303792,-0.32152,-0.257216,-0.254166,-0.001017,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,368,12.266667,30.0,400,600,center,1,200.0,248.401981,-48.401981,20.0,DIREITA,20.0,20.0,1,1,1,1,99.1161251099068,397.68783617044477,119.1161251099068,248.4019806401758,377.68783617044477,1.0,1.0,225782.1709213114,86699.19628122852,208.5819,4.79428,298.571711,-0.324223,-0.259379,-0.255469,-0.001303,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,369,12.3,30.0,400,600,center,1,200.0,248.763037,-48.763037,20.0,DIREITA,20.0,20.0,1,1,1,1,99.85354502398084,397.67252890059456,119.85354502398086,248.7630369622877,377.67252890059456,1.0,1.0,143429.60138178166,69080.19805771981,224.7931,4.448535,297.818984,-0.327468,-0.261974,-0.257095,-0.001626,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,370,12.333333,30.0,400,600,center,1,200.0,249.216939,-49.216939,20.0,DIREITA,20.0,20.0,1,1,1,1,100.70432180437912,397.72955675945605,120.70432180437913,249.2169392819176,377.72955675945605,1.0,1.0,124605.42670753032,57227.82402127174,345.1087,2.897638,297.025235,-0.331399,-0.265119,-0.259101,-0.002006,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,371,12.366667,30.0,400,600,center,1,200.0,249.676393,-49.676393,20.0,DIREITA,20.0,20.0,1,1,1,1,101.57390142963374,397.77888509193747,121.57390142963374,249.6763932607856,377.77888509193747,1.0,1.0,130813.26615744727,47740.664508266804,212.4324,4.70738,296.204984,-0.335419,-0.268335,-0.26141,-0.002308,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,372,12.4,30.0,400,600,center,1,200.0,250.124051,-50.124051,20.0,DIREITA,20.0,20.0,1,1,1,1,102.4030661186956,397.8450358255137,122.40306611869559,250.12405097210464,377.8450358255137,1.0,1.0,155084.12553824473,41395.982343378775,243.2889,4.11034,295.44197,-0.339316,-0.271453,-0.263921,-0.002511,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,373,12.433333,30.0,400,600,center,1,200.0,250.556671,-50.556671,20.0,DIREITA,20.0,20.0,1,1,1,1,103.16357799067019,397.94976413383404,123.16357799067019,250.55667106225212,377.94976413383404,1.0,1.0,208139.6173322524,36287.63977734362,250.3319,3.994697,294.786186,-0.343006,-0.274405,-0.266542,-0.002621,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,374,12.466667,30.0,400,600,center,1,200.0,251.017985,-51.017985,20.0,DIREITA,20.0,20.0,1,1,1,1,103.90721901349731,398.1287502998289,123.90721901349733,251.0179846566631,378.1287502998289,1.0,1.0,251811.0322586624,31825.738049392494,238.0875,4.200137,294.221531,-0.3468,-0.27744,-0.269266,-0.002725,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,375,12.5,30.0,400,600,center,1,200.0,251.493713,-51.493713,20.0,DIREITA,20.0,20.0,1,1,1,1,104.6133662020212,398.37405955956643,124.6133662020212,251.49371288079382,378.37405955956643,1.0,1.0,250964.9503725856,27696.074026243936,214.5517,4.660881,293.760693,-0.350583,-0.280466,-0.272066,-0.0028,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,376,12.533333,30.0,400,600,center,1,200.0,252.030768,-52.030768,20.0,DIREITA,20.0,20.0,1,1,1,1,105.38135289918539,398.68018338937014,125.38135289918539,252.03076814427777,378.68018338937014,1.0,1.0,473072.7276691727,24122.484320657328,208.3562,4.799473,293.29883,-0.354797,-0.283838,-0.275009,-0.002943,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,377,12.566667,30.0,400,600,center,1,200.0,252.531317,-52.531317,20.0,DIREITA,20.0,20.0,1,1,1,1,106.03963016842499,399.0230044440998,126.03963016842499,252.5313173062624,379.0230044440998,1.0,1.0,999999.0,21558.10291680775,267.5356,3.73782,292.983374,-0.358596,-0.286877,-0.277976,-0.002967,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,378,12.6,30.0,400,600,center,1,200.0,252.960126,-52.960126,20.0,DIREITA,20.0,20.0,1,1,1,1,106.55879230022941,399.36145979503925,126.55879230022941,252.96012604763433,379.36145979503925,1.0,1.0,999999.0,19551.479838627223,252.3586,3.962615,292.802667,-0.361746,-0.289397,-0.280831,-0.002855,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,379,12.633333,30.0,400,600,center,1,200.0,253.305824,-53.305824,20.0,DIREITA,20.0,20.0,1,1,1,1,106.924067141294,399.6875798797179,126.92406714129402,253.30582351050595,379.6875798797179,1.0,1.0,667569.6111641377,18386.521494530363,249.5597,4.007057,292.763513,-0.364156,-0.291325,-0.283455,-0.002623,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,380,12.666667,30.0,400,600,center,1,200.0,253.529555,-53.529555,20.0,DIREITA,20.0,20.0,1,1,1,1,107.10328836750973,399.9558211522674,127.10328836750973,253.52955475988855,379.9558211522674,1.0,1.0,999999.0,17563.077572753817,236.1798,4.234062,292.852533,-0.365573,-0.292459,-0.285706,-0.002251,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,381,12.7,30.0,400,600,center,1,200.0,253.718118,-53.718118,20.0,DIREITA,20.0,20.0,1,1,1,1,107.20238222796391,400.2338542841235,127.20238222796391,253.7181182560437,380.2338542841235,1.0,1.0,944067.0884797773,17315.86928567884,248.4586,4.024815,293.031472,-0.366637,-0.29331,-0.287607,-0.001901,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,382,12.733333,30.0,400,600,center,1,200.0,253.85299,-53.85299,20.0,DIREITA,20.0,20.0,1,1,1,1,107.24086786557444,400.46511217860615,127.24086786557447,253.8529900220903,380.46511217860615,1.0,1.0,999999.0,16811.21685970448,220.8342,4.528284,293.224244,-0.367316,-0.293853,-0.289168,-0.001562,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,383,12.766667,30.0,400,600,center,1,200.0,253.933832,-53.933832,20.0,DIREITA,20.0,20.0,1,1,1,1,107.23346454330662,400.63420045138986,127.23346454330662,253.93383249734825,380.63420045138986,1.0,1.0,999999.0,16745.70942158561,217.8967,4.589331,293.400736,-0.367646,-0.294117,-0.290405,-0.001237,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,384,12.8,30.0,400,600,center,1,200.0,253.93846,-53.93846,20.0,DIREITA,20.0,20.0,1,1,1,1,107.17427971478068,400.70264053115943,127.17427971478068,253.93846012297004,380.70264053115943,1.0,1.0,970073.4443450568,17531.728283738157,228.6354,4.373776,293.528361,-0.367518,-0.294014,-0.291308,-0.000902,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,385,12.833333,30.0,400,600,center,1,200.0,253.784699,-53.784699,20.0,DIREITA,20.0,20.0,1,1,1,1,106.97412097112495,400.59527764138204,126.97412097112495,253.78469930625346,380.59527764138204,1.0,1.0,999999.0,18954.136473535622,253.2265,3.949034,293.621157,-0.366354,-0.293084,-0.291752,-0.000444,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,386,12.866667,30.0,400,600,center,1,200.0,253.584956,-53.584956,20.0,DIREITA,20.0,20.0,1,1,1,1,106.76330290080622,400.4066088393637,126.76330290080622,253.58495587008494,380.4066088393637,1.0,1.0,999999.0,20922.45481077851,231.3005,4.32338,293.643306,-0.364966,-0.291973,-0.291807,-5.5e-05,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,387,12.9,30.0,400,600,center,1,200.0,253.367924,-53.367924,20.0,DIREITA,20.0,20.0,1,1,1,1,106.56251291447883,400.1733350773167,126.56251291447883,253.36792399589777,380.1733350773167,1.0,1.0,999999.0,24521.10025844818,257.4473,3.88429,293.610822,-0.363528,-0.290823,-0.291561,0.000246,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,388,12.933333,30.0,400,600,center,1,200.0,253.131477,-53.131477,20.0,DIREITA,20.0,20.0,1,1,1,1,106.3326074413043,399.9303470105159,126.3326074413043,253.1314772259101,379.9303470105159,1.0,1.0,999999.0,32347.346193254612,250.1067,3.998294,293.59774,-0.361934,-0.289547,-0.291057,0.000503,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,389,12.966667,30.0,400,600,center,1,200.0,252.796135,-52.796135,20.0,DIREITA,20.0,20.0,1,1,1,1,106.11721524988978,399.47505487890476,126.11721524988978,252.79613506439728,379.47505487890476,1.0,1.0,999999.0,44887.888617178825,218.0586,4.585923,293.35784,-0.359944,-0.287955,-0.290282,0.000776,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,390,13.0,30.0,400,600,center,1,200.0,252.48083,-52.48083,20.0,DIREITA,20.0,20.0,1,1,1,1,105.97480841199487,398.98685069759637,125.97480841199487,252.48082955479563,378.98685069759637,1.0,1.0,999999.0,75382.21061141159,215.9832,4.62999,293.012042,-0.358216,-0.286573,-0.289355,0.000927,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,391,13.033333,30.0,400,600,center,1,200.0,252.235642,-52.235642,20.0,DIREITA,20.0,20.0,1,1,1,1,105.92003023364228,398.5512532012,125.92003023364228,252.23564171742115,378.5512532012,1.0,1.0,543911.9199774849,175657.2641839976,219.5619,4.554524,292.631223,-0.357007,-0.285605,-0.288417,0.000937,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,392,13.066667,30.0,400,600,center,1,200.0,251.978572,-51.978572,20.0,DIREITA,20.0,20.0,1,1,1,1,105.83773821246041,398.1194066662274,125.83773821246041,251.9785724393439,378.1194066662274,1.0,1.0,326114.21467879287,999999.0,226.4975,4.41506,292.281668,-0.355675,-0.28454,-0.287448,0.000969,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,393,13.1,30.0,400,600,center,1,200.0,251.764408,-51.764408,20.0,DIREITA,20.0,20.0,1,1,1,1,105.74684854986451,397.78196657287646,125.74684854986451,251.7644075613705,377.78196657287646,1.0,1.0,237215.1895949158,209360.43841482533,224.9321,4.445786,292.035118,-0.354508,-0.283606,-0.286488,0.00096,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,394,13.133333,30.0,400,600,center,1,200.0,251.594722,-51.594722,20.0,DIREITA,20.0,20.0,1,1,1,1,105.67073709716189,397.51870687612114,125.67073709716189,251.59472198664156,377.51870687612114,1.0,1.0,211870.4753729526,133996.52750828562,220.975,4.525399,291.84797,-0.353573,-0.282858,-0.28558,0.000907,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,395,13.166667,30.0,400,600,center,1,200.0,251.484511,-51.484511,20.0,DIREITA,20.0,20.0,1,1,1,1,105.600178336735,397.36884381548083,125.600178336735,251.48451107610794,377.36884381548083,1.0,1.0,173033.20283615432,125034.88885310596,217.0499,4.607235,291.768665,-0.352913,-0.282331,-0.284768,0.000812,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,396,13.2,30.0,400,600,center,1,200.0,251.472976,-51.472976,20.0,DIREITA,20.0,20.0,1,1,1,1,105.64065337910951,397.3052990921556,125.64065337910951,251.4729762356326,377.3052990921556,1.0,1.0,170041.52948725544,163046.59774291108,216.2595,4.624074,291.664646,-0.35296,-0.282368,-0.284168,0.0006,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,397,13.233333,30.0,400,600,center,1,200.0,251.572144,-51.572144,20.0,DIREITA,20.0,20.0,1,1,1,1,105.77051292157799,397.3737754943328,125.77051292157799,251.5721442079554,377.3737754943328,1.0,1.0,186276.2854467192,304078.99341196084,212.4671,4.706611,291.603263,-0.353714,-0.282972,-0.283869,0.000299,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,398,13.266667,30.0,400,600,center,1,200.0,251.708855,-51.708855,20.0,DIREITA,20.0,20.0,1,1,1,1,105.94192018943517,397.4757904469155,125.94192018943517,251.70885531817535,377.4757904469155,1.0,1.0,207511.6078217691,568333.0120340894,217.9446,4.588322,291.53387,-0.354737,-0.283789,-0.283849,2e-05,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,399,13.3,30.0,400,600,center,1,200.0,251.900425,-51.900425,20.0,DIREITA,20.0,20.0,1,1,1,1,106.15346104343698,397.6473895961023,126.15346104343698,251.90042531976965,377.6473895961023,1.0,1.0,286303.2821844101,105034.92785920303,231.5141,4.319391,291.493929,-0.3561,-0.28488,-0.284107,-0.000258,DIREITA,0,0
video_02,data/raw/video_02.mp4,config/video_02_params.json,400,13.333333,30.0,400,600,center,1,200.0,252.184688,-52.184688,20.0,DIREITA,20.0,20.0,1,1,1,1,106.46526188386413,397.904113731992,126.46526188386413,252.1846878079281,377.904113731992,1.0,1.0,597851.7581608138,52080.85909981598,256.756,3.894748,291.438852,-0.358118,-0.286494,-0.284703,-0.000597,DIREITA,0,0
